OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STFIPS,COFIPS,SECTOR,LEVEL,HI_OFFER,DEG_GRANT,LOCALE,CLOSE_DATE,MERGE_ID,ALIAS,SIZE_SET,INST_SIZE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,TOT_EMP,SHELTER_ID,x,y,cc_id,total acres,district,campuses,settings,housing,website,founded,nickname,wikipedia_url
3836,117052,REEDLEY COLLEGE,995 N REED AVE,REEDLEY,CA,93654,NOT AVAILABLE,(559) 638-0300,1,A,7365,FRESNO,6019,USA,36.6059679700001,-119.459929523,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117052,10/13/2009 12:00:00 AM,IMAGERY,7/7/2016 12:00:00 AM,www.reedleycollege.edu/,6,19,4,1,40,1,32,-2,-2,NOT AVAILABLE,4,3,4961,1835,6796,1,140,569,NOT AVAILABLE,-13298218.5247007,4384325.19776872,117052A;117052B;117052C,400.0,STATE CENTER COMMUNITY COLLEGE DISTRICT,REEDLY COLLEGE CAMPUS;MADERA CENTER;OAKHURST CENTER,Town: Distant;nan,Yes;nan,www.reedleycollege.edu/,1926,Tigers,en.wikipedia.org/wiki/Reedley_College
3837,119331,NAPA VALLEY COLLEGE,2277 NAPA-VALLEJO HWY,NAPA,CA,94558,6236,(707) 256-7000,1,A,5456,NAPA,6055,USA,38.274015266,-122.274510209,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=119331,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,www.napavalley.edu/,6,55,4,3,40,1,13,-2,-2,NOT AVAILABLE,1,2,2846,2085,4931,2,-999,525,10776468,-13611536.2134628,4618207.62669624,119331A;119331B,133.0,NAPA VALLEY COMMUNITY COLLEGE DISTRICT,NAPA VALLEY COLLEGE CAMPUS;UPPER VALLEY CAMPUS,City: Small;nan,No;nan,www.napavalley.edu/,1942,The Storm,en.wikipedia.org/wiki/Napa_Valley_College
3838,123013,SANTA ROSA JUNIOR COLLEGE,1501 MENDOCINO AVENUE,SANTA ROSA,CA,95401,4395,(707) 527-4011,1,A,18300,SONOMA,6097,USA,38.454159567,-122.720688635,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=123013,10/13/2009 12:00:00 AM,IMAGERY,7/7/2016 12:00:00 AM,www.santarosa.edu/,6,97,4,3,40,1,12,-2,-2,SRJC,4,4,11840,4917,16757,2,-999,1543,10813708,-13661204.5686481,4643783.49024645,123013A;123013B;123013C;123013D;123013E,384.3,SANTA ROSA JUNIOR COLLEGE,"SANTA ROSA JUNIOR COLLEGE CAMPUS;PETALUMA CAMPUS;PUBLIC SAFETY TRAINING CENTER, WINDSOR;SOUTHWEST CENTER;SHONE FARM",City: Midsize;nan,No;nan,www.santarosa.edu/,1918,Bears Cubs,en.wikipedia.org/wiki/Santa_Rosa_Junior_College
3860,122658,SAN JOAQUIN DELTA COLLEGE,5151 PACIFIC AVE,STOCKTON,CA,95207,NOT AVAILABLE,(209) 954-5151,1,A,19036,SAN JOAQUIN,6077,USA,37.9946428120001,-121.31722648,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122658,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,www.deltacollege.edu/,6,77,4,3,40,1,11,-2,-2,DELTA|DELTA COLLEGE|SAN JOAQUIN|SAN JOAQUIN DELTA|SAN JOAQUIN DELTA COMMUNITY COLLEGE DISTRICT,1,4,10714,7510,18224,2,-999,812,NOT AVAILABLE,-13504971.8762058,4578669.04951729,122658A;122658B;122658C,312.6,SAN JOAQUIN DELTA COMMUNITY COLLEGE DISTRICT,STOCKTON CAMPUS;SOUTH CAMPUS;MANTECA CENTER,City: Large;nan,No;nan,www.deltacollege.edu/,1935,Mustangs,en.wikipedia.org/wiki/San_Joaquin_Delta_College
3861,123217,COLLEGE OF THE SEQUOIAS,915 S. MOONEY BLVD,VISALIA,CA,93277,2214,(559) 730-3700,1,A,13379,TULARE,6107,USA,36.322956796,-119.314775247,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=123217,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,www.cos.edu/,6,107,4,2,40,1,12,-2,-2,NOT AVAILABLE,4,4,7442,5129,12571,2,-999,808,NOT AVAILABLE,-13282060.0246099,4345151.20844259,123217A;123217B;123217C,401.7,SEQUOIAS COMMUNITY COLLEGE DISTRICT,VISALIA CAMPUS;HANFORD CENTER;TULARE COLLEGE CENTER ,City: Midsize;nan,No;nan,www.cos.edu/,1926,Giants,en.wikipedia.org/wiki/College_of_the_Sequoias
4165,114938,GAVILAN COLLEGE,5055 SANTA TERESA BLVD,GILROY,CA,95020,NOT AVAILABLE,(408) 848-4800,1,A,4892,SANTA CLARA,6085,USA,36.973274114,-121.568174204,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=114938,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,https://www.gavilan.edu/,6,85,4,1,40,1,23,-2,-2,NOT AVAILABLE,3,2,2956,1538,4494,2,-999,398,10798347,-13532907.2490572,4435382.19782371,114938A;114938B;114938C;114938D;114938E,163.2,GAVILAN COLLEGE,GAVILAN COLLEGE CAMPUS;COYOTE VALLEY CAMPUS;HOLLISTER BRIGGS SITE;MORGAN HILL CAMPUS;SAN MARTIN - AVIATION TECHNOLOGY SITE,Suburb: Small;nan,No;nan,https://www.gavilan.edu/,1919,Rams,en.wikipedia.org/wiki/Gavilan_College
4167,119137,MOORPARK COLLEGE,7075 CAMPUS RD,MOORPARK,CA,93021,1695,(805) 378-1400,1,A,15005,VENTURA,6111,USA,34.3009607400001,-118.835843509,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=119137,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.moorparkcollege.edu/index.shtml,6,111,4,2,40,1,22,-2,-2,NOT AVAILABLE,1,4,9624,4737,14361,2,-999,644,10792114,-13228745.587411,4069285.646456,119137A,141.2,VENTURA COUNTY COMMUNITY COLLEGE DISTRICT,MOORPARK COLLEGE CAMPUS,Suburb: Midsize,No,www.moorparkcollege.edu/index.shtml,1967,Raiders,en.wikipedia.org/wiki/Moorpark_College
4279,114433,FEATHER RIVER COMMUNITY COLLEGE DISTRICT,570 GOLDEN EAGLE AVE,QUINCY,CA,95971,9124,(530) 283-0202,1,A,2038,PLUMAS,6063,USA,39.952395,-120.970877,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=114433,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/15/2016 12:00:00 AM,www.frc.edu/,6,63,1,1,30,1,41,-2,-2,FEATHER RIVER COLLEGE,3,2,1463,358,1821,1,240,217,NOT AVAILABLE,-13466416.4284557,4859026.86020225,114433A,205.6,FEATHER RIVER COMMUNITY COLLEGE DISTRICT,FEATHER RIVER COLLEGE CAMPUS,Rural: Fringe,Yes,www.frc.edu/,1968,Golden Eagles,en.wikipedia.org/wiki/Feather_River_College
4282,115296,GROSSMONT COLLEGE,8800 GROSSMONT COLLEGE DR,EL CAJON,CA,92020,1799,(619) 644-7000,1,A,16406,SAN DIEGO,6073,USA,32.8160770580001,-117.007291965,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=115296,10/13/2009 12:00:00 AM,IMAGERY,7/15/2016 12:00:00 AM,https://www.grossmont.edu/,6,73,4,2,40,1,21,-2,-2,NOT AVAILABLE,1,4,10610,4816,15426,2,-999,980,NOT AVAILABLE,-13025192.1606437,3870916.63771647,115296A,130.9,GROSSMONT / CUYAMACA COMMUNITY COLLEGE DISTRICT,GROSSMONT COLLEGE CAMPUS,Suburb: Large,No,https://www.grossmont.edu/,1961,Griffins,en.wikipedia.org/wiki/Grossmont_College
4292,122791,COLLEGE OF SAN MATEO,1700 W HILLSDALE BLVD,SAN MATEO,CA,94402,3784,(650) 574-6161,1,A,7987,SAN MATEO,6081,USA,37.5342946530001,-122.335292804,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122791,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.collegeofsanmateo.edu/,6,81,4,3,40,1,12,-2,-2,CSM,2,3,6152,1342,7494,2,-999,493,NOT AVAILABLE,-13618302.5009873,4513844.55804787,122791A,148.6,SAN MATEO COUNTY COMMUNITY COLLEGE DISTRICT,COLLEGE OF SAN MATEO CAMPUS,Suburb: Large,No,www.collegeofsanmateo.edu/,1922,Bulldogs,en.wikipedia.org/wiki/College_of_San_Mateo
4294,123484,COLLEGE OF THE SISKIYOUS,800 COLLEGE AVE,WEED,CA,96094,2899,(530) 938-5555,1,A,1499,SISKIYOU,6093,USA,41.4138475140001,-122.389165712,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=123484,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.siskiyous.edu/,6,93,4,1,40,1,33,-2,-2,NOT AVAILABLE,6,2,755,521,1276,1,154,223,NOT AVAILABLE,-13624299.6056734,5073577.05702108,123484A;123484B,209.2,SISKIYOUS JOINT COMMUNITY COLLEGE DISTRICT,WEED CAMPUS;YREKA CAMPUS,Town: Remote;nan,Yes;nan,www.siskiyous.edu/,1957,Eagles,en.wikipedia.org/wiki/College_of_the_Siskiyous
4325,114266,EVERGREEN VALLEY COLLEGE,3095 YERBA BUENA RD,SAN JOSE,CA,95135,1598,(408) 274-7900,1,A,9156,SANTA CLARA,6085,USA,37.301669756,-121.765609984,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=114266,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.evc.edu/,6,85,4,2,40,1,11,-2,-2,NOT AVAILABLE,1,3,6288,2411,8699,2,-999,457,NOT AVAILABLE,-13554885.6995512,4481239.49313047,114266A,157.9,SAN JOSE / EVERGREEN COMMUNITY COLLEGE DISTRICT,EVERGREEN VALLEY COLLEGE CAMPUS,City: Large,No,www.evc.edu/,1975,Hawks,en.wikipedia.org/wiki/Evergreen_Valley_College
4327,455512,WOODLAND COMMUNITY COLLEGE,2300 E GIBSON RD,WOODLAND,CA,95776,NOT AVAILABLE,(530) 661-5700,1,A,4807,YOLO,6113,USA,38.6605616050001,-121.73424192,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=455512,6/2/2011 12:00:00 AM,IMAGERY/OTHER,7/28/2016 12:00:00 AM,https://wcc.yccd.edu/,6,113,4,1,40,1,23,-2,-2,NOT AVAILABLE,1,2,3077,1521,4598,2,-999,209,NOT AVAILABLE,-13551393.8226396,4673165.90975371,455512A;455512C;455512B,128.0,YUBA COMMUNITY COLLEGE DISTRICT,WOODLAND CAMPUS;LAKE COUNTY CAMPUS;COLUSA COUNTY CAMPUS,Suburb: Small;nan,No;nan,https://wcc.yccd.edu/,2008,Eagles,en.wikipedia.org/wiki/Woodland_Community_College
4365,122746,SAN JOSE CITY COLLEGE,2100 MOORPARK AVE,SAN JOSE,CA,95128,2798,(408) 298-2181,1,A,8855,SANTA CLARA,6085,USA,37.3144388430001,-121.928848447,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122746,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/19/2016 12:00:00 AM,www.sjcc.edu/,6,85,4,1,40,1,11,-2,-2,NOT AVAILABLE,7,3,6696,1682,8378,2,-999,477,NOT AVAILABLE,-13573057.3221303,4483026.60552924,122746A,58.7,SAN JOSE / EVERGREEN COMMUNITY COLLEGE DISTRICT,SAN JOSE CITY COLLEGE CAMPUS,City: Large,No,www.sjcc.edu/,1921,Jaguars,en.wikipedia.org/wiki/San_Jose_City_College
4380,113218,CUYAMACA COLLEGE,900 RANCHO SAN DIEGO PKY,EL CAJON,CA,92019,NOT AVAILABLE,(619) 660-4000,1,A,9249,SAN DIEGO,6073,USA,32.742928869,-116.94064544,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=113218,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,https://www.cuyamaca.edu/,6,73,4,1,40,1,21,-2,-2,NOT AVAILABLE,2,3,7074,1646,8720,2,-999,529,NOT AVAILABLE,-13017773.1034175,3861231.57079759,113218A,165.6,GROSSMONT / CUYAMACA COMMUNITY COLLEGE DISTRICT,CUYAMACA COLLEGE CAMPUS,Suburb: Large,No,https://www.cuyamaca.edu/,1978,Coyotes,en.wikipedia.org/wiki/Cuyamaca_College
4578,121363,PORTERVILLE COLLEGE,100 E COLLEGE AVE,PORTERVILLE,CA,93257,NOT AVAILABLE,(559) 791-2200,1,A,4234,TULARE,6107,USA,36.04925597,-119.01436797,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=121363,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.portervillecollege.edu/,6,107,4,1,40,1,23,-2,-2,NOT AVAILABLE,1,2,2581,1383,3964,2,-999,270,NOT AVAILABLE,-13248618.8395037,4307401.03587756,121363A,63.8,KERN COMMUNITY COLLEGE DISTRICT--KERN COUNTY,PORTERVILLE COLLEGE CAMPUS MAP,City: Small,No,www.portervillecollege.edu/,1927,Pirates,en.wikipedia.org/wiki/Porterville_College
4580,122180,SACRAMENTO CITY COLLEGE,3835 FREEPORT BLVD,SACRAMENTO,CA,95822,1386,(916) 558-2111,1,A,20974,SACRAMENTO,6067,USA,38.542011491,-121.490103833,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122180,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/18/2016 12:00:00 AM,https://www.scc.losrios.edu/,6,67,4,2,40,1,11,-2,-2,SACRAMENTO CITY | SAC CITY | SCC,1,5,15641,4386,20027,2,-999,947,NOT AVAILABLE,-13524216.4951115,4656279.36524244,122180A;122180B;122180C,70.4,LOS RIOS COMMUNITY COLLEGE DISTRICT,SACRAMENTO CITY COLLEGE CAMPUS;DAVIS CENTER;WEST SACRAMENTO CENTER,City: Large;nan,No;nan,https://www.scc.losrios.edu/,1916,Panthers,en.wikipedia.org/wiki/Sacramento_City_College
5143,117247,LANEY COLLEGE,900 FALLON SREET,OAKLAND,CA,94607,NOT AVAILABLE,(510) 834-5740,1,A,9658,ALAMEDA,6001,USA,37.7962052180001,-122.262433694,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117247,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,laney.edu/,6,1,4,1,40,1,11,-2,-2,NOT AVAILABLE,6,3,7508,1717,9225,2,-999,433,NOT AVAILABLE,-13610191.8619625,4550676.31275673,117247A,61.4,PERALTA COMMUNITY COLLEGE DISTRICT,LANEY COLLEGE CAMPUS,City: Large,No,laney.edu/,1953,Eagles,en.wikipedia.org/wiki/Laney_College
5144,117274,LASSEN COMMUNITY COLLEGE,478-200 HWY 139,SUSANVILLE,CA,96130,NOT AVAILABLE,(530) 257-6181,1,A,2012,LASSEN,6035,USA,40.4313270000001,-120.631169,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117274,12/31/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.lassencollege.edu/,6,35,4,3,40,1,41,-2,-2,NOT AVAILABLE,3,2,1346,475,1821,1,108,191,NOT AVAILABLE,-13428600.3068773,4928820.94442532,117274B;117274A,195.1,LASSEN COMMUNITY COLLEGE DISTRICT,NON-CAMPUS LAND;LASSEN COLLEGE CAMPUS,nan;Rural: Fringe,nan;Yes,www.lassencollege.edu/,1925,Cougars,en.wikipedia.org/wiki/Lassen_College
5367,118347,COLLEGE OF MARIN,835 COLLEGE AVE,KENTFIELD,CA,94904,2590,(415) 457-8811,1,A,4992,MARIN,6041,USA,37.9540797350001,-122.549066997,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=118347,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,www.marin.edu/,6,41,4,1,40,1,21,-2,-2,NOT AVAILABLE,2,2,3278,1231,4509,2,-999,483,10813537,-13642099.7352968,4572940.84895782,118347A;118347B,422.3,MARIN COMMUNITY COLLEGE DISTRICT,KENTFIELD CAMPUS;INDIAN VALLEY CAMPUS,Suburb: Large;nan,No;nan,www.marin.edu/,1926,Mariners,en.wikipedia.org/wiki/College_of_Marin
5368,123341,SIERRA COLLEGE,5100 SIERRA COLLEGE BLVD,ROCKLIN,CA,95677,3397,(916) 624-3333,1,A,18642,PLACER,6061,USA,38.791466783,-121.211533602,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=123341,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,https://www.sierracollege.edu/,6,61,4,2,40,1,21,-2,-2,SIERRA JOINT COMMUNITY COLLEGE DISTRICT,1,4,10874,6629,17503,1,121,1139,NOT AVAILABLE,-13493206.1988464,4691844.84507341,123341E;123341A;123341B;123341C;123341D,481.6,SIERRA JOINT COMMUNITY COLLEGE DISTRICT,NON-CAMPUS LAND;ROCKLIN CAMPUS;NEVADA COUNTY CAMPUS;TAHOE-TRUCKEE CAMPUS;ROSEVILLE CENTER,nan;Suburb: Large,nan;Yes,https://www.sierracollege.edu/,1936,Wolverines,en.wikipedia.org/wiki/Sierra_College
5369,444219,FOLSOM LAKE COLLEGE,10 COLLEGE PARKWAY,FOLSOM,CA,95630,NOT AVAILABLE,(916) 608-6572,1,A,9978,SACRAMENTO,6067,USA,38.6623194850001,-121.127256067,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=444219,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,https://www.flc.losrios.edu/,6,67,4,2,40,1,13,-2,-2,FOLSOM LAKE | FLC,1,3,7358,2184,9542,2,-999,436,NOT AVAILABLE,-13483824.4665649,4673416.51621182,444219A;444219C;444219B,173.6,LOS RIOS COMMUNITY COLLEGE DISTRICT,FOLSOM LAKE CAMPUS;RANCHO CORDOVA CENTER;EL DORADO CENTER,City: Small;nan,No;nan,https://www.flc.losrios.edu/,2004,Falcons,en.wikipedia.org/wiki/Folsom_Lake_College
5538,110334,CABRILLO COLLEGE,6500 SOQUEL DR,APTOS,CA,95003,NOT AVAILABLE,(831) 479-6100,1,A,10545,SANTA CRUZ,6087,USA,36.9891237950001,-121.925653615,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=110334,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/15/2016 12:00:00 AM,www.cabrillo.edu/,6,87,4,2,40,1,22,-2,-2,NOT AVAILABLE,4,3,6591,3201,9792,2,-999,753,NOT AVAILABLE,-13572701.6750589,4437590.89294253,110334A;110334B,160.7,CABRILLO COMMUNITY COLLEGE DISTRICT,APTOS CAMPUS;WATSONVILLE CENTER,Suburb: Midsize;nan,No;nan,www.cabrillo.edu/,1959,Seahawks,en.wikipedia.org/wiki/Cabrillo_College
5542,111939,CHAFFEY COLLEGE,5885 HAVEN AVE,RANCHO CUCAMONGA,CA,91737,3002,(909) 652-6000,1,A,21404,SAN BERNARDINO,6071,USA,34.1470495740001,-117.573086368,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=111939,10/13/2009 12:00:00 AM,IMAGERY,7/15/2016 12:00:00 AM,https://www.chaffey.edu/,6,71,4,2,40,1,21,-2,-2,NOT AVAILABLE,1,5,14443,5582,20025,2,-999,1379,NOT AVAILABLE,-13088176.1054793,4048564.32333357,111939C;111939B;111939A,217.2,CHAFFEY COMMUNITY COLLEGE DISTRICT,CHINO CAMPUS;FONTANA CAMPUS;RANCHO CUCAMONGA CAMPUS,nan;Suburb: Large,nan;No,https://www.chaffey.edu/,1883,Panthers,en.wikipedia.org/wiki/Chaffey_College
5545,113236,CYPRESS COLLEGE,9200 VALLEY VIEW,CYPRESS,CA,90630,5897,(714) 484-7000,1,A,16203,ORANGE,6059,USA,33.8276248970001,-118.023889141,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=113236,10/13/2009 12:00:00 AM,IMAGERY,7/15/2016 12:00:00 AM,www.cypresscollege.edu/,6,59,1,1,30,1,21,-2,-2,NOT AVAILABLE,4,4,10057,5268,15325,2,-999,878,NOT AVAILABLE,-13138359.2406179,4005679.67922853,113236A,105.8,NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT,CYPRESS COLLEGE CAMPUS,Suburb: Large,No,www.cypresscollege.edu/,1966,Chargers,en.wikipedia.org/wiki/Cypress_College
5551,118772,MERRITT COLLEGE,12500 CAMPUS DR,OAKLAND,CA,94619,3196,(510) 531-4911,1,A,6562,ALAMEDA,6001,USA,37.7890883360001,-122.167335179,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=118772,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.merritt.edu/,6,1,4,1,40,1,11,-2,-2,NOT AVAILABLE,9,3,5087,1174,6261,2,-999,301,NOT AVAILABLE,-13599605.5436975,4549673.76412285,118772A,123.6,PERALTA COMMUNITY COLLEGE DISTRICT,MERRITT COLLEGE CAMPUS,City: Large,No,www.merritt.edu/,1954,Panthers,en.wikipedia.org/wiki/Merritt_College
5556,125170,BERKELEY CITY COLLEGE,2050 CENTER SREET,BERKELEY,CA,94704,NOT AVAILABLE,(510) 981-2800,1,A,6368,ALAMEDA,6001,USA,37.869768535,-122.269876669,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=125170,10/13/2009 12:00:00 AM,IMAGERY,7/25/2016 12:00:00 AM,www.berkeleycitycollege.edu/wp/,6,1,4,2,40,1,12,-2,-2,NOT AVAILABLE,3,3,4985,1112,6097,2,-999,271,NOT AVAILABLE,-13611020.4101494,4561044.77485065,125170A,0.7,PERALTA COMMUNITY COLLEGE DISTRICT,BERKELEY CITY COLLEGE CAMPUS,City: Midsize,No,www.berkeleycitycollege.edu/wp/,1974,Knights,en.wikipedia.org/wiki/Berkeley_City_College
5569,121044,PASADENA CITY COLLEGE,1570 E COLORADO BLVD.,PASADENA,CA,91106,2003,(626) 585-7123,1,A,26551,LOS ANGELES,6037,USA,34.144552318,-118.118196247,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=121044,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,pasadena.edu/,6,37,4,1,40,1,12,-2,-2,NOT AVAILABLE,1,5,15607,9427,25034,2,-999,1517,NOT AVAILABLE,-13148857.459636,4048228.42523489,121044C;121044A;121044B;121044D,61.7,PASADENA AREA COMMUNITY COLLEGE DISTRICT,CHILD DEVELOPMENT CENTER;PASADENA CITY COLLEGE CAMPUS;FOOTHILL CAMPUS;ROSEMEAD CAMPUS,nan;City: Midsize,nan;No,pasadena.edu/,1924,Lancers,en.wikipedia.org/wiki/Pasadena_City_College
5571,115001,GLENDALE COMMUNITY COLLEGE,1500 N VERDUGO RD,GLENDALE,CA,91208,2894,(818) 240-1000,1,A,14045,LOS ANGELES,6037,USA,34.166421572,-118.228251182,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=115001,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,https://www.glendale.edu/,6,37,4,2,40,1,12,-2,-2,GCC | GLENDALE COLLEGE,4,4,6491,6482,12973,2,-999,1072,NOT AVAILABLE,-13161108.7189595,4051170.32760975,115001A;115001B,60.2,GLENDALE COMMUNITY COLLEGE DISTRICT,GLENDALE COMMUNITY COLLEGE CAMPUS;GARFIELD CAMPUS,City: Midsize;nan,No;nan,https://www.glendale.edu/,1927,Vaqueros,en.wikipedia.org/wiki/Glendale_Community_College_(California)
5575,112561,COLUMBIA COLLEGE,11600 COLUMBIA COLLEGE DR,SONORA,CA,95370,NOT AVAILABLE,(209) 588-5100,1,A,2330,TUOLUMNE,6109,USA,38.0303606510001,-120.387603314,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=112561,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.gocolumbia.edu/,6,109,4,1,40,1,41,-2,-2,COLUMBIA JUNIOR COLLEGE CC,5,2,1558,574,2132,2,-999,198,NOT AVAILABLE,-13401486.6987371,4583715.64285865,112561A,180.0,YOSEMITE COMMUNITY COLLEGE DISTRICT,COLUMBIA COLLEGE CAMPUS,Rural: Fringe,No,www.gocolumbia.edu/,1968,Claim Jumpers,en.wikipedia.org/wiki/Columbia_College_(California)
5592,114859,FULLERTON COLLEGE,321 E CHAPMAN AVENUE,FULLERTON,CA,92832,2095,(714) 992-7000,1,A,22647,ORANGE,6059,USA,33.8768294770001,-117.916807142,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=114859,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.fullcoll.edu/,6,59,4,1,40,1,21,-2,-2,NOT AVAILABLE,1,5,13236,8191,21427,2,-999,1220,NOT AVAILABLE,-13126438.9270161,4012275.20064989,114859A,74.6,NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT,FULLERTON COLLEGE CAMPUS,Suburb: Large,No,www.fullcoll.edu/,1913,Hornets,en.wikipedia.org/wiki/Fullerton_College
5593,122205,SADDLEBACK COLLEGE,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3635,(949) 582-4500,1,A,20211,ORANGE,6059,USA,33.552162755,-117.665840108,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122205,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.saddleback.edu/,6,59,4,1,40,1,21,-2,-2,NOT AVAILABLE,2,4,13363,5621,18984,2,-999,1227,NOT AVAILABLE,-13098501.4045853,3968825.77821169,122205A,172.8,SOUTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT,SADDLEBACK COLLEGE CAMPUS,Suburb: Large,No,www.saddleback.edu/,1968,Bobcats,en.wikipedia.org/wiki/Saddleback_College
5594,109208,AMERICAN RIVER COLLEGE,4700 COLLEGE OAK DR,SACRAMENTO,CA,95841,4286,(916) 484-8011,1,A,26654,SACRAMENTO,6067,USA,38.6497342000001,-121.346012,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=109208,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,https://www.arc.losrios.edu/,6,67,4,2,40,1,21,-2,-2,AMERICAN RIVER | ARC,1,5,20433,4989,25422,2,-999,1232,NOT AVAILABLE,-13508176.2656345,4671622.47149633,109208A;109208B;109208C;109208D,168.9,LOS RIOS COMMUNITY COLLEGE DISTRICT,AMERICAN RIVER COLLEGE CAMPUS;ARC MATHER CENTER (AUTOMOTIVE COLLISION TECHNOLOGY & DIESEL TECHNOLOGY);NATOMAS CENTER;MCCLELLAN CENTER,Suburb: Large;nan,No;nan,https://www.arc.losrios.edu/,1955,Beavers,en.wikipedia.org/wiki/American_River_College
